myDescription,careAboutMonthDemand_Beta_01,t_month_Disaster,numMonthsToAvg,setScenarioProbabilitiesTo1OverN_Flag,minDisasterYear,maxDisasterYear,minYearSubset,maxYearSubset,truckDistanceMethod,expandWhichWarehousesCarryItem_01,maxDrivingTimeCutAbove_Hrs,minTimeRequiredToRespond,numDisasters,n_itemIter,initialInventorySum,objCostType,initialSuppliesVarFlag,warehouseID,myFractionOfDisastersUsingDummy,bigMCostDummy,rawDual,adjustedDual
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Actual,"Koror, Palau",0.13768115942028986,50,0.0,6.884057971014493
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Actual,"Port Vila, Vanuatu",0.13768115942028986,50,-0.5674156152857082,6.316642355728785
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Actual,"Tarawa, Kiribati",0.13768115942028986,50,0.0,6.884057971014493
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Actual,"Apia, Samoa",0.13768115942028986,50,-0.6690888696456438,6.214969101368849
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Actual,"Funafuti, Tuvalu",0.13768115942028986,50,0.0,6.884057971014493
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Actual,"Lae, Papua New Guinea",0.13768115942028986,50,0.0,6.884057971014493
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Actual,"Sydney, Australia",0.13768115942028986,50,-0.5806014013705179,6.303456569643975
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Majuro, Marshall Islands",0.07971014492753623,50,-0.432014198378452,3.553493047998359
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Rarotonga, Cook Islands",0.07971014492753623,50,-0.13686767041554582,3.8486395759612653
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Pohnpei, Federated States of Micronesia",0.07971014492753623,50,-0.9033002042646197,3.0822070421121914
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Suva, Fiji",0.07971014492753623,50,-3.617493508982876,0.3680137373939351
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Noumea, New Caledonia",0.07971014492753623,50,-2.11144958617545,1.8740576602013612
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Brisbane, Australia",0.07971014492753623,50,-1.6155700124719177,2.3699372339048934
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"43000 Subang, Selangor, Malaysia",0.07971014492753623,50,0.0,3.985507246376811
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Honiara, Solomon Islands",0.07971014492753623,50,-0.8483598883327659,3.137147358044045
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Auckland, New Zealand",0.07971014492753623,50,-1.7285098555119536,2.2569973908648575
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Nukualofa, Tonga",0.07971014492753623,50,-0.2898550724637676,3.6956521739130435
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Koror, Palau",0.07971014492753623,50,0.0,3.985507246376811
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Port Vila, Vanuatu",0.07971014492753623,50,-0.5529671316114246,3.4325401147653865
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Tarawa, Kiribati",0.07971014492753623,50,0.0,3.985507246376811
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Apia, Samoa",0.07971014492753623,50,-0.7359848764544625,3.2495223699223486
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Funafuti, Tuvalu",0.07971014492753623,50,0.0,3.985507246376811
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Lae, Papua New Guinea",0.07971014492753623,50,0.0,3.985507246376811
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Time,Actual,"Sydney, Australia",0.07971014492753623,50,-1.5488341785226378,2.4366730678541733
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Majuro, Marshall Islands",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Rarotonga, Cook Islands",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Pohnpei, Federated States of Micronesia",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Suva, Fiji",0.0,50,-0.2932476233498487,-0.2932476233498487
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Noumea, New Caledonia",0.0,50,-0.22375342539534696,-0.22375342539534696
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Brisbane, Australia",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"43000 Subang, Selangor, Malaysia",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Honiara, Solomon Islands",0.0,50,-0.10923855070865846,-0.10923855070865846
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Nukualofa, Tonga",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Koror, Palau",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Port Vila, Vanuatu",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Tarawa, Kiribati",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Apia, Samoa",0.0,50,-0.028778443350529988,-0.028778443350529988
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Auckland, New Zealand",0.0,50,-0.019655582893135154,-0.019655582893135154
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Sydney, Australia",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Funafuti, Tuvalu",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Cost,Actual,"Lae, Papua New Guinea",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Majuro, Marshall Islands",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Rarotonga, Cook Islands",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Pohnpei, Federated States of Micronesia",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Suva, Fiji",0.0,50,-0.9493425980619272,-0.9493425980619272
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Noumea, New Caledonia",0.0,50,-0.6229846964092134,-0.6229846964092134
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Brisbane, Australia",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"43000 Subang, Selangor, Malaysia",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Honiara, Solomon Islands",0.0,50,-0.3707366458992183,-0.3707366458992183
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Nukualofa, Tonga",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Koror, Palau",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Port Vila, Vanuatu",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Tarawa, Kiribati",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Apia, Samoa",0.0,50,-0.16973746042001409,-0.16973746042001409
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Auckland, New Zealand",0.0,50,-0.021947522749359294,-0.021947522749359294
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Sydney, Australia",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Funafuti, Tuvalu",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,100,BlanketGen,125541,Time,Actual,"Lae, Papua New Guinea",0.0,50,0.0,0.0
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Majuro, Marshall Islands",0.5579710144927537,50,-0.455652173913041,27.442898550724642
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Rarotonga, Cook Islands",0.5579710144927537,50,-0.30376811594202735,27.594782608695656
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Honiara, Solomon Islands",0.5579710144927537,50,-1.366956521739123,26.53159420289856
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Lae, Papua New Guinea",0.5579710144927537,50,0.0,27.898550724637683
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Noumea, New Caledonia",0.5579710144927537,50,-0.15188405797101368,27.74666666666667
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Tarawa, Kiribati",0.5579710144927537,50,-0.30376811594202735,27.594782608695656
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Port Vila, Vanuatu",0.5579710144927537,50,-0.455652173913041,27.442898550724642
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Brisbane, Australia",0.5579710144927537,50,0.0,27.898550724637683
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Pohnpei, Federated States of Micronesia",0.5579710144927537,50,-0.911304347826082,26.9872463768116
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Nukualofa, Tonga",0.5579710144927537,50,-1.366956521739123,26.53159420289856
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Koror, Palau",0.5579710144927537,50,0.0,27.898550724637683
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Suva, Fiji",0.5579710144927537,50,-2.430144927536219,25.468405797101465
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Apia, Samoa",0.5579710144927537,50,-0.22608695652173694,27.672463768115946
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Auckland, New Zealand",0.5579710144927537,50,0.0,27.898550724637683
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"43000 Subang, Selangor, Malaysia",0.5579710144927537,50,0.0,27.898550724637683
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Funafuti, Tuvalu",0.5579710144927537,50,0.0,27.898550724637683
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Cost,Actual,"Sydney, Australia",0.5579710144927537,50,0.0,27.898550724637683
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Majuro, Marshall Islands",0.08695652173913043,50,-0.432014198378452,3.9158118885780695
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Rarotonga, Cook Islands",0.08695652173913043,50,-0.27373534083109163,4.07409074612543
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Honiara, Solomon Islands",0.08695652173913043,50,-1.5135119091667493,2.8343141777897722
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Lae, Papua New Guinea",0.08695652173913043,50,0.0,4.3478260869565215
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Noumea, New Caledonia",0.08695652173913043,50,-2.2700011850801474,2.077824901876374
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Tarawa, Kiribati",0.08695652173913043,50,-0.2717369245014254,4.076089162455096
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Port Vila, Vanuatu",0.08695652173913043,50,-0.5529671316114246,3.794858955345097
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Brisbane, Australia",0.08695652173913043,50,-1.7491503534087585,2.598675733547763
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Pohnpei, Federated States of Micronesia",0.08695652173913043,50,-0.9010493122009686,3.446776774755553
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Nukualofa, Tonga",0.08695652173913043,50,-1.2485402541674664,3.099285832789055
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Koror, Palau",0.08695652173913043,50,0.0,4.3478260869565215
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Suva, Fiji",0.08695652173913043,50,-4.1405152635612135,0.20731082339530793
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Apia, Samoa",0.08695652173913043,50,-0.8695652173913029,3.4782608695652186
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Auckland, New Zealand",0.08695652173913043,50,-1.8620901964487948,2.4857358905077267
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"43000 Subang, Selangor, Malaysia",0.08695652173913043,50,0.0,4.3478260869565215
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Funafuti, Tuvalu",0.08695652173913043,50,0.0,4.3478260869565215
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,ShelterKit,20895,Time,Actual,"Sydney, Australia",0.08695652173913043,50,-1.677347417084888,2.6704786698716334
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Majuro, Marshall Islands",0.050724637681159424,50,-0.48843099311465554,2.0478008909433156
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Rarotonga, Cook Islands",0.050724637681159424,50,0.0,2.536231884057971
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Pohnpei, Federated States of Micronesia",0.050724637681159424,50,-1.088740954896851,1.4474909291611202
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Lae, Papua New Guinea",0.050724637681159424,50,0.0,2.536231884057971
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Noumea, New Caledonia",0.050724637681159424,50,-1.9286727441672935,0.6075591398906777
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Tarawa, Kiribati",0.050724637681159424,50,0.0,2.536231884057971
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Port Vila, Vanuatu",0.050724637681159424,50,-0.46404987274707654,2.0721820113108946
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Brisbane, Australia",0.050724637681159424,50,-0.8534701507668601,1.6827617332911111
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Honiara, Solomon Islands",0.050724637681159424,50,-0.6859656343155174,1.8502662497424538
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Nukualofa, Tonga",0.050724637681159424,50,-0.36677890813926206,2.169452975918709
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Koror, Palau",0.050724637681159424,50,0.0,2.536231884057971
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Suva, Fiji",0.050724637681159424,50,-3.2182655564974008,-0.6820336724394294
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Apia, Samoa",0.050724637681159424,50,-0.5955965431089876,1.9406353409489836
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Auckland, New Zealand",0.050724637681159424,50,-1.0951303297256418,1.4411015543323293
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"43000 Subang, Selangor, Malaysia",0.050724637681159424,50,0.0,2.536231884057971
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Funafuti, Tuvalu",0.050724637681159424,50,-0.28732895485357846,2.2489029292043927
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Cost,Actual,"Sydney, Australia",0.050724637681159424,50,-0.7179352293588677,1.8182966546991035
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Majuro, Marshall Islands",0.050724637681159424,50,-0.432014198378452,2.104217685679519
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Rarotonga, Cook Islands",0.050724637681159424,50,0.0,2.536231884057971
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Pohnpei, Federated States of Micronesia",0.050724637681159424,50,-0.9010493122009688,1.6351825718570023
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Lae, Papua New Guinea",0.050724637681159424,50,0.0,2.536231884057971
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Noumea, New Caledonia",0.050724637681159424,50,-1.471613193974471,1.0646186900835002
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Tarawa, Kiribati",0.050724637681159424,50,0.0,2.536231884057971
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Port Vila, Vanuatu",0.050724637681159424,50,-0.514077004311547,2.022154879746424
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Brisbane, Australia",0.050724637681159424,50,-1.0256965183114568,1.5105353657465144
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Honiara, Solomon Islands",0.050724637681159424,50,-0.6936923977999943,1.842539486257977
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Nukualofa, Tonga",0.050724637681159424,50,-0.40781193107598623,2.128419952981985
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Koror, Palau",0.050724637681159424,50,0.0,2.536231884057971
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Suva, Fiji",0.050724637681159424,50,-2.9799080088455474,-0.44367612478757645
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Apia, Samoa",0.050724637681159424,50,-0.6024045355176222,1.933827348540349
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Auckland, New Zealand",0.050724637681159424,50,-1.1056622273091512,1.43056965674882
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"43000 Subang, Selangor, Malaysia",0.050724637681159424,50,0.0,2.536231884057971
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Funafuti, Tuvalu",0.050724637681159424,50,-0.3654692378486848,2.1707626462092864
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,Tarpaulin4x6,110646,Time,Actual,"Sydney, Australia",0.050724637681159424,50,-0.9808478132784877,1.5553840707794835
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,SleepingMats,52585,Cost,Actual,"Majuro, Marshall Islands",0.09420289855072464,50,-0.19620316915982094,4.513941758376411
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,SleepingMats,52585,Cost,Actual,"Rarotonga, Cook Islands",0.09420289855072464,50,-0.5434077234861894,4.166737204050043
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,SleepingMats,52585,Cost,Actual,"Pohnpei, Federated States of Micronesia",0.09420289855072464,50,-0.39638069968864365,4.313764227847589
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,SleepingMats,52585,Cost,Actual,"Lae, Papua New Guinea",0.09420289855072464,50,0.0,4.710144927536232
