myDescription,careAboutMonthDemand_Beta_01,t_month_Disaster,numMonthsToAvg,setScenarioProbabilitiesTo1OverN_Flag,minDisasterYear,maxDisasterYear,minYearSubset,maxYearSubset,truckDistanceMethod,expandWhichWarehousesCarryItem_01,maxDrivingTimeCutAbove_Hrs,minTimeRequiredToRespond,numDisasters,n_itemIter,initialInventorySum,objCostType,initialSuppliesVarFlag,disasterID,warehouseID,disasterLocation,transMode,numUnitsMoved,timeHours,costPerTon,distKm
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2003-0413,"Atlanta, Georgia","Tallahassee, Florida",Truck,596.0,14.0,53040.0,368.6863765314562
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2001-0566,"Dallas, Texas","Austin, Texas",Truck,416.0,12.0,40200.0,293.42211771748447
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2000-0232,"Atlanta, Georgia","Nashville, Tennessee",Truck,796.0,13.0,50760.0,346.21504385294025
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2003-0108,"Philadelphia, Pennsylvania","Hartford, Connecticut",Truck,44.0,13.0,43320.0,290.23320193844353
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1994-0019,"Atlanta, Georgia","Atlanta, Georgia",Truck,136.0,10.0,2640.0,9.504109621047974e-05
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2006-0546,"Atlanta, Georgia","Harrisburg, Pennsylvania",Truck,367.0,20.0,140640.0,985.1603119936098
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1994-0599,"San Francisco, California","Sacramento, California",Truck,86.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2003-0139,"Atlanta, Georgia","Atlanta, Georgia",Truck,150.4,10.0,2640.0,9.504109621047974e-05
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1994-0002,"San Francisco, California","Sacramento, California",Truck,2396.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2000-0067,"Atlanta, Georgia","Montgomery, Alabama",Truck,396.0,12.0,33600.0,235.5654544754617
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1991-0422,"San Francisco, California","Sacramento, California",Truck,36.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1998-0168,"Atlanta, Georgia","Madison, Wisconsin",Truck,5.2,22.0,170280.0,1125.7353328073557
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2008-0384,"Dallas, Texas","Austin, Texas",Truck,42366.0,12.0,40200.0,293.42211771748447
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2000-0745,"Philadelphia, Pennsylvania","Boston, Massachusetts",Truck,44.0,15.0,62400.0,436.11506336669726
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1997-0008,"San Francisco, California","Carson City, Nevada",Truck,2396.0,13.0,44280.0,278.0600163429982
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1996-0454,"Dallas, Texas","Austin, Texas",Truck,38.8,12.0,40200.0,293.42211771748447
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2008-0384,"Philadelphia, Pennsylvania","Austin, Texas",Truck,113.0,34.0,323640.0,2312.2330544230053
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2008-0384,"San Francisco, California","Austin, Texas",Truck,2396.0,35.0,342240.0,2416.430612800349
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2006-0180,"San Francisco, California","Sacramento, California",Truck,236.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2009-0287,"Philadelphia, Pennsylvania","Columbus, Ohio",Truck,16.0,17.0,93120.0,668.2167466414385
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2000-0297,"Atlanta, Georgia","Nashville, Tennessee",Truck,116.0,13.0,50760.0,346.21504385294025
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1995-0488,"Atlanta, Georgia","Jackson, Mississippi",Truck,1996.0,15.0,76200.0,564.5191762459888
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2006-0260,"Atlanta, Georgia","Concord, New Hampshire",Truck,883.0,27.0,219840.0,1533.7947990957605
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2004-0455,"Philadelphia, Pennsylvania","Nashville, Tennessee",Truck,113.0,22.0,157920.0,1101.0366099149774
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2007-0026,"San Francisco, California","Sacramento, California",Truck,84.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2002-0652,"Dallas, Texas","Baton Rouge, Louisiana",Truck,5276.0,16.0,85680.0,594.9754790323168
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1997-0034,"Dallas, Texas","Little Rock, Arkansas",Truck,1456.0,14.0,64320.0,471.1907146480853
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1999-0740,"San Francisco, California","Salem, Oregon",Truck,36.0,19.0,116760.0,799.5792730081766
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1993-0043,"Dallas, Texas","Oklahoma City, Oklahoma",Truck,12396.0,13.0,42360.0,306.79370308404
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2008-0627,"Dallas, Texas","Springfield, Illinois",Truck,42366.0,21.0,143040.0,1008.900788971759
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2006-0260,"Philadelphia, Pennsylvania","Concord, New Hampshire",Truck,113.0,15.0,72000.0,471.6868305264968
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1998-0306,"San Francisco, California","Sacramento, California",Truck,236.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2008-0352,XDummy,"Baton Rouge, Louisiana",Air,769238.0,10000,10000,10000
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2003-0468,"San Francisco, California","Raleigh, North Carolina",Truck,2396.0,51.0,551160.0,3874.242178839395
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2002-0283,"Dallas, Texas","Little Rock, Arkansas",Truck,69.2,14.0,64320.0,471.1907146480853
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1997-0571,"Dallas, Texas","Des Moines, Iowa",Truck,5.6,20.0,137520.0,1021.9236708531496
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2012-0176,"Atlanta, Georgia","Tallahassee, Florida",Truck,6796.4,14.0,53040.0,368.6863765314562
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2006-0341,"Philadelphia, Pennsylvania","Annapolis, Maryland",Truck,113.0,12.0,27360.0,157.36148798464092
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1995-0404,"Atlanta, Georgia","Tallahassee, Florida",Truck,2396.0,14.0,53040.0,368.6863765314562
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2008-0352,"Atlanta, Georgia","Baton Rouge, Louisiana",Truck,25883.0,17.0,104160.0,734.3236165006907
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2001-0242,"Dallas, Texas","Austin, Texas",Truck,42366.0,12.0,40200.0,293.42211771748447
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2001-0242,"Atlanta, Georgia","Austin, Texas",Truck,25883.0,23.0,187320.0,1317.7241922492683
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2011-0349,"Dallas, Texas","Austin, Texas",Truck,1916.0,12.0,40200.0,293.42211771748447
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1995-0245,"Atlanta, Georgia","Tallahassee, Florida",Truck,25883.0,14.0,53040.0,368.6863765314562
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1999-0094,"Dallas, Texas","Lincoln, Nebraska",Truck,116.0,19.0,126240.0,896.071485877199
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2005-0103,"San Francisco, California","Sacramento, California",Truck,56.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2004-0446,"San Francisco, California","Sacramento, California",Truck,94.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1992-0066,"Atlanta, Georgia","Tallahassee, Florida",Truck,25883.0,14.0,53040.0,368.6863765314562
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1992-0066,"Dallas, Texas","Tallahassee, Florida",Truck,42366.0,22.0,163920.0,1214.0213800892127
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1997-0219,"San Francisco, California","Sacramento, California",Truck,116.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1999-0112,"Atlanta, Georgia","Tallahassee, Florida",Truck,247.6,14.0,53040.0,368.6863765314562
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1993-0151,"Dallas, Texas","Oklahoma City, Oklahoma",Truck,152.0,13.0,42360.0,306.79370308404
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2008-0524,"Dallas, Texas","Sacramento, California",Truck,19608.0,35.0,335400.0,2316.7828644677215
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2007-0336,"Dallas, Texas","Saint Paul, Minnesota",Truck,20.0,24.0,185280.0,1392.6767366532927
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1994-0100,"Dallas, Texas","Austin, Texas",Truck,396.0,12.0,40200.0,293.42211771748447
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2011-0328,XDummy,"Albany, New York",Truck,77238.0,10000,10000,10000
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2009-0644,"Dallas, Texas","Austin, Texas",Truck,6.0,12.0,40200.0,293.42211771748447
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1998-0097,"Atlanta, Georgia","Montgomery, Alabama",Truck,410.0,12.0,33600.0,235.5654544754617
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2010-0196,"Dallas, Texas","Oklahoma City, Oklahoma",Truck,19.2,13.0,42360.0,306.79370308404
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1990-0713,"Atlanta, Georgia","Jackson, Mississippi",Truck,76.0,15.0,76200.0,564.5191762459888
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2005-0724,"Dallas, Texas","Austin, Texas",Truck,560.0,12.0,40200.0,293.42211771748447
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2008-0338,"Atlanta, Georgia","Tallahassee, Florida",Truck,156.0,14.0,53040.0,368.6863765314562
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2012-0232,"Dallas, Texas","Denver, Colorado",Truck,411.2,22.0,155520.0,1067.4997573599578
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2002-0618,"San Francisco, California","Sacramento, California",Truck,881.2,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1998-0319,"San Francisco, California","Sacramento, California",Truck,142.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1998-0600,"Dallas, Texas","Little Rock, Arkansas",Truck,483.6,14.0,64320.0,471.1907146480853
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2004-0455,"Atlanta, Georgia","Nashville, Tennessee",Truck,25883.0,13.0,50760.0,346.21504385294025
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2012-0055,"Dallas, Texas","Lincoln, Nebraska",Truck,76.0,19.0,126240.0,896.071485877199
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2012-0313,"Atlanta, Georgia","Jackson, Mississippi",Truck,23996.0,15.0,76200.0,564.5191762459888
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1998-0605,"Atlanta, Georgia","Springfield, Illinois",Truck,236.0,19.0,122160.0,818.8988827486604
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2006-0257,"Dallas, Texas","Austin, Texas",Truck,236.0,12.0,40200.0,293.42211771748447
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2002-0600,"Atlanta, Georgia","Atlanta, Georgia",Truck,296.0,10.0,2640.0,9.504109621047974e-05
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2002-0880,"Philadelphia, Pennsylvania","Hartford, Connecticut",Truck,14.8,13.0,43320.0,290.23320193844353
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2003-0210,"Atlanta, Georgia","Montgomery, Alabama",Truck,6054.0,12.0,33600.0,235.5654544754617
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2011-0646,"Dallas, Texas","Helena, Montana",Truck,2000.0,33.0,307800.0,2009.0560253839278
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2000-0128,"Atlanta, Georgia","Tallahassee, Florida",Truck,236.0,14.0,53040.0,368.6863765314562
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1998-0610,"Atlanta, Georgia","Raleigh, North Carolina",Truck,6796.0,16.0,80760.0,572.2143447697689
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2001-0266,"Philadelphia, Pennsylvania","Concord, New Hampshire",Truck,36.0,15.0,72000.0,471.6868305264968
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2000-0296,"Dallas, Texas","Austin, Texas",Truck,92.0,12.0,40200.0,293.42211771748447
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2011-0195,"Atlanta, Georgia","Springfield, Illinois",Truck,76.0,19.0,122160.0,818.8988827486604
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2007-0048,"Atlanta, Georgia","Tallahassee, Florida",Truck,2636.0,14.0,53040.0,368.6863765314562
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2005-0547,"San Francisco, California","Baton Rouge, Louisiana",Truck,2396.0,41.0,427200.0,2979.9873390483563
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1998-0366,"Dallas, Texas","Topeka, Kansas",Truck,396.0,17.0,98400.0,706.0716204260458
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2003-0756,"Atlanta, Georgia","Nashville, Tennessee",Truck,796.0,13.0,50760.0,346.21504385294025
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2004-0502,"Philadelphia, Pennsylvania","Richmond, Virginia",Truck,71.6,14.0,50400.0,333.06886775821846
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1995-0245,"Dallas, Texas","Tallahassee, Florida",Truck,5313.0,22.0,163920.0,1214.0213800892127
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2003-0095,"Philadelphia, Pennsylvania","Providence, Rhode Island",Truck,56.0,14.0,56040.0,378.2513931953053
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2000-0598,"San Francisco, California","Sacramento, California",Truck,2396.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2011-0425,"Atlanta, Georgia","Raleigh, North Carolina",Truck,36.0,16.0,80760.0,572.2143447697689
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1998-0185,"Atlanta, Georgia","Tallahassee, Florida",Truck,16045.6,14.0,53040.0,368.6863765314562
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2011-0172,"Dallas, Texas","Jefferson City, Missouri",Truck,456.0,18.0,109200.0,768.9283562149255
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2008-0627,XDummy,"Springfield, Illinois",Truck,4329297.2,10000,10000,10000
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1993-0193,"Philadelphia, Pennsylvania","Richmond, Virginia",Truck,56.0,14.0,50400.0,333.06886775821846
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2001-0460,"Philadelphia, Pennsylvania","Charleston, West Virginia",Truck,113.0,17.0,92760.0,585.9549955052763
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2006-0341,"Atlanta, Georgia","Annapolis, Maryland",Truck,25883.0,20.0,132240.0,915.7838459733942
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1998-0066,"Atlanta, Georgia","Montgomery, Alabama",Truck,7196.0,12.0,33600.0,235.5654544754617
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1996-0015,"Dallas, Texas","Carson City, Nevada",Truck,42366.0,34.0,320400.0,2181.0105807453433
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2004-0348,"San Francisco, California","Carson City, Nevada",Truck,92.8,13.0,44280.0,278.0600163429982
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2004-0405,"San Francisco, California","Sacramento, California",Truck,36.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2001-0268,"Dallas, Texas","Saint Paul, Minnesota",Truck,1756.0,24.0,185280.0,1392.6767366532927
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,1994-0192,"San Francisco, California","Sacramento, California",Truck,476.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2012-0542,"Philadelphia, Pennsylvania","Columbus, Ohio",Truck,113.0,17.0,93120.0,668.2167466414385
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2000-0080,"Atlanta, Georgia","Frankfort, Kentucky",Truck,88.4,16.0,81240.0,497.50369305809676
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2005-0716,"San Francisco, California","Sacramento, California",Truck,1436.0,11.0,19560.0,120.89173830251508
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2004-0295,"Atlanta, Georgia","Frankfort, Kentucky",Truck,2559.2,16.0,81240.0,497.50369305809676
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2011-0328,"Philadelphia, Pennsylvania","Albany, New York",Truck,113.0,13.0,47880.0,322.817861710081
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2005-0547,"Atlanta, Georgia","Baton Rouge, Louisiana",Truck,25883.0,17.0,104160.0,734.3236165006907
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2006-0595,"Atlanta, Georgia","Raleigh, North Carolina",Truck,4.0,16.0,80760.0,572.2143447697689
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,292,KitchenSetGen,70758,Cost,Optimal,2001-0262,"Philadelphia, Pennsylvania","Columbus, Ohio",Truck,76.0,17.0,93120.0,668.2167466414385
